450845041586868224|41.34925876|-72.07722262|Jaaaassssmine|Tue Apr 01 04:00:08 +0000 2014|My ear hurts 😥 is ear infections contagious ??? 😭|contagious ear hurts infections
450845041682956288|29.89161019|-95.40973286|xoxo_nattaliee|Tue Apr 01 04:00:08 +0000 2014|“@lmj_trey5: This is fuckin hilarious lmao http://t.co/VbcqFUp4zV” @midget_018 😂|fuckin hilarious lmao lmj this trey5
450845041930403840|27.35011605|-82.55577651|Carlinsbrother|Tue Apr 01 04:00:08 +0000 2014|..McDonald's breakfast do sound good bestie😋|bestie breakfast good mcdonald sound
450845042056257537|32.73167114|-96.40154192|Audreyortega|Tue Apr 01 04:00:08 +0000 2014|@TorriSaymann hangout soon! Miss you pretty!😊|hangout miss pretty soon you
450845042060451841|46.602203|-123.1398545|diesel_babe95|Tue Apr 01 04:00:08 +0000 2014|He didn't know this happened, but it's perfect. Looks just like my daddy. 😄 💕 http://t.co/jbWAM1A2vb|but daddy didn happened just know like looks perfect this
450845042085994496|30.84944199|-83.33113999|_OhHER|Tue Apr 01 04:00:08 +0000 2014|Draya was never pressed about you girl. Yo ma made you a topic!!|about draya girl made never pressed topic was you
450845042140135424|36.19296608|-94.10573038|Tyrael_Rich|Tue Apr 01 04:00:09 +0000 2014|&lt;---------Not for the emotionally weak|emotionally for not the weak
450845042328870912|29.38219465|-98.4977086|Venus_Darlin|Tue Apr 01 04:00:09 +0000 2014|Can't fall asleep now, its gettin good|asleep can fall gettin good its now
450845042392178688|36.16612261|-86.80408383|ajsurv|Tue Apr 01 04:00:09 +0000 2014|Me: Grabs popcorn😆 #staytuned “@RadNAVY: Turn Up Pt.1 http://t.co/bwVyHZDQLj”|#staytuned grabs popcorn radnavy turn
450845042421542912|42.34151938|-71.09026956|poggieshoagies|Tue Apr 01 04:00:09 +0000 2014|19 mfs|mfs
450845042434113536|40.79575678|-72.82117758|jacksoreilly|Tue Apr 01 04:00:09 +0000 2014|@m_pass21 you kill me|kill you
450845042475667457|41.91966184|-88.12467388|CeceGilliland|Tue Apr 01 04:00:09 +0000 2014|@allmuzic99 I think you're just jealousssss|jealousssss just think you
450845042534793217|41.7088632|-81.2811593|EKG440|Tue Apr 01 04:00:09 +0000 2014|I tend to have a lot on my mind|have lot mind tend
450845042639650816|40.71906948|-73.3241992|db0mbs|Tue Apr 01 04:00:09 +0000 2014|“@iLikeGirlsDaily: Vanessa Hudgens http://t.co/OjyR7I44jv” come to dave|come dave hudgens ilikegirlsdaily vanessa
450845042664431616|47.53671315|-121.8691454|harrisondanna12|Tue Apr 01 04:00:09 +0000 2014|I love getting cramps #putshaironyourchest #insomuchpain|#insomuchpain #putshaironyourchest cramps getting love
450845042718937088|43.26911681|-89.72730461|leitzenkylie|Tue Apr 01 04:00:09 +0000 2014|@zbrownie_18 @HarleighDitz you like it 😏|like you
450845042769674240|42.8415247|-88.7473001|MaggieStich9|Tue Apr 01 04:00:09 +0000 2014|@kels_roberts is the best person ever|best ever person the
450845042811236353|39.39809055|-84.5153662|_KingDyson|Tue Apr 01 04:00:09 +0000 2014|@TurnDown4_What yea man. I'm tryna make a move for those as we speak|for make man move speak those tryna yea
450845043063283712|42.19321797|-70.86838615|Maddddayy|Tue Apr 01 04:00:09 +0000 2014|Happy April 1st 🌸😊💕💜💛|1st april happy
450845043067088896|37.9946053|-87.65404278|hurt_5|Tue Apr 01 04:00:09 +0000 2014|Want my license soo bad😩|bad license soo want
450845043109031936|37.3469142|-122.04897384|WEEHNZ|Tue Apr 01 04:00:09 +0000 2014|Shoutout to my main nig since 03 @rarekelvin http://t.co/0u8GxKRfSL|main nig shoutout since
450845043150962688|36.41326423|-78.16932009|Hey_TwatchThis|Tue Apr 01 04:00:09 +0000 2014|It's April 1st , which means I got 9 more days b 😭♈️🙌😏🎉|1st april days got means more which
450845043168129024|36.72335278|-84.16307905|SensationColeH|Tue Apr 01 04:00:09 +0000 2014|@yung_sullest @WillStone_5 dang it that meant a I have to get on IG|dang get have meant that
450845043176124417|38.96896661|-92.27896043|StovetopMusic|Tue Apr 01 04:00:09 +0000 2014|Maan I miss the good times|good maan miss the times
450845043301957632|42.61207719|-83.76478913|JNickerson0|Tue Apr 01 04:00:09 +0000 2014|@loshinskie @mggrosso25 I may or may not have screen shotted this.|have may not screen shotted this
450845043306160130|32.60554934|-96.97984234|baker_jake18|Tue Apr 01 04:00:09 +0000 2014|@OfficialCBlack ayye all about that Oreo selfie life 😂|about all ayye life oreo selfie that
450845043364864000|33.123218|-96.77300943|trunoor|Tue Apr 01 04:00:09 +0000 2014|@RickyPDillon make cookies with pre made cookie dough|cookie cookies dough made make pre with
450845043600154625|33.5100247|-86.1065947|mxcha_|Tue Apr 01 04:00:09 +0000 2014|@GoogleMyBeautyy so serious man|man serious
450845043713380352|40.8801062|-73.9011743|JMTS89|Tue Apr 01 04:00:09 +0000 2014|Life is a challenge....|challenge life
450845043776315392|40.84677535|-73.92229827|Simo_Cheddar|Tue Apr 01 04:00:09 +0000 2014|No matter wat I do she find hold me down|down find hold matter she wat
450845043902128129|33.86017573|-83.85243895|datgurll_dess|Tue Apr 01 04:00:09 +0000 2014|@caleb_joyner 😂 ily|ily
450845044992274432|41.8810596|-87.9038354|_Rico_Sauve|Tue Apr 01 04:00:09 +0000 2014|@NitaGot_BANDS I don't plan on getting "tatted" anyway I only want shit that has a meaning. Not to follow since less trends.|anyway don follow getting has less meaning not only plan shit since tatted that trends want
450845045089116161|26.65246668|-80.14865144|Napo_G_Gonzalez|Tue Apr 01 04:00:09 +0000 2014|@Jimesalinas15 jajajaja esque no sabia donde comprarlo pero ya me dijeron jajaja te las guardo no... A intercambiar! Jejeje 😊⚽️|comprarlo dijeron donde esque guardo intercambiar jajaja jajajaja jejeje las pero sabia
450845045113896962|34.16165806|-118.25293383|thedanbell|Tue Apr 01 04:00:09 +0000 2014|Resuming the ⚾️stadium tour in May w/ Tito Haes @titohaes &amp; Patrick Simcock @madrekid #24 Houston #25 Rangers Park in Arlington @MLB #Texas|#24 #25 #texas arlington haes houston may park patrick rangers resuming simcock stadium the tito tour
450845045114277888|43.68053544|-79.45701989|anjlipatel03|Tue Apr 01 04:00:09 +0000 2014|Found a Pidgey by the CN Tower 😃😃|found pidgey the tower
450845045147463680|33.92060358|-117.54654676|laaaney_|Tue Apr 01 04:00:09 +0000 2014|I would say there has only been 2 people in my life who I have told everything to.|been everything has have life only people say there told who would
450845045164212224|32.76332544|-97.09703838|__JimmyEarlyy|Tue Apr 01 04:00:09 +0000 2014|Even if you in a Benz you still a nigga in a coupe|benz coupe even nigga still you
450845045206167552|41.86973107|-87.68741238|CoverGirl_Mia|Tue Apr 01 04:00:09 +0000 2014|All Harlan kids do on April Fools😒|all april fools harlan kids
450845045206560768|38.3393371|-85.5937191|meIIowdown|Tue Apr 01 04:00:09 +0000 2014|@James_Yammouni start nowwwww|nowwwww start
450845045219139584|42.51472842|-82.90102673|johnston8714|Tue Apr 01 04:00:09 +0000 2014|“@k_hardyy: Me and pelot fight a lot but I love eating his ass❤️”|and ass but eating fight hardyy his lot love pelot
450845045240102912|31.62244665|-91.82366567|xAdore_Sugaa|Tue Apr 01 04:00:09 +0000 2014|what's with these dumb ass attitudes tonight? 😒✋|ass attitudes dumb these tonight what with
450845045290049536|32.25316074|-101.45007469|CorrinaLiscano|Tue Apr 01 04:00:09 +0000 2014|Fuck you! #deuces!✌️✌️✌️|#deuces fuck you
450845045327810560|32.01917048|-102.06981073|JaNae_96|Tue Apr 01 04:00:09 +0000 2014|I have plenty of blonde moments. 😫😂|blonde have moments plenty
450845045412077568|40.74273548|-73.87853914|KanitamaRemon|Tue Apr 01 04:00:09 +0000 2014|“@rinathi_fan: 【ひらがな姓名判断】 『イケメンに多い名前』 ・ともや ・りく ・たくみ ・だいち ・けんた ・つばさ ・しゅん ・りょうた ・かいと ・かずき ・はると ・しょうた 自分or友達にいたらRT” 赤星、、、、。w 芋界のイケメンか。|fan rinathi
450845045449445376|35.07875142|-92.4615893|syd_long|Tue Apr 01 04:00:09 +0000 2014|When you actually planned on going to bed early but can't do anything but sit here and think about everything&lt;&lt;&lt;😔|about actually and anything bed but can early everything going here planned sit think when you
450845045474594817|44.02389809|-75.77921126|DestinyRaquel__|Tue Apr 01 04:00:09 +0000 2014|I gotta watch my back cause im not just anybody 😌|anybody back cause gotta just not watch
450845045583671296|34.09338185|-117.40774529|_mandaraeleen|Tue Apr 01 04:00:09 +0000 2014|that throw tho|that tho throw
450845045630181376|34.01058101|-81.33815073|alexleewatts|Tue Apr 01 04:00:09 +0000 2014|No body will ever understand how much I love this girl! She is the most amazing beautiful loving sweet… http://t.co/M7pGxxVl4u|amazing beautiful body ever girl how love loving most much she sweet the this understand will
450845045638180864|35.52625742|-97.58856098|JilliK24|Tue Apr 01 04:00:09 +0000 2014|#FamilyHustle :Ti&amp;Tiny: I'd marry Ti If He Wasn't With That Gorgeous Lookin Tiny!|#familyhustle amp gorgeous lookin marry that tiny wasn with
450845045642764288|35.76628001|-78.59160039|_CarloGotBait|Tue Apr 01 04:00:09 +0000 2014|Call da plug #beeep 🌊💳🔌|#beeep call plug
450845045651165184|39.673269|-75.0224442|DiamondAkilah_|Tue Apr 01 04:00:09 +0000 2014|@Badass_Quan Happy Birthday 😁😏🎉🎉🎉|birthday happy
450845045688500224|43.58163552|-83.89109715|LarisaNarvaiz|Tue Apr 01 04:00:09 +0000 2014|I do not feel good what so ever😭|ever feel good not what
450845045714083841|29.64858332|-82.33770661|jonmack332|Tue Apr 01 04:00:09 +0000 2014|@defdanielle those all sound@good|all good sound those
450845045827330049|35.0081061|-85.2374052|PrettyOle_Suela|Tue Apr 01 04:00:09 +0000 2014|ITS OFFICIAL MY BIRTHDAY HO!!!!!!! o.|birthday its official
450845045831122944|31.18007683|-97.44663455|_payyy|Tue Apr 01 04:00:09 +0000 2014|Even the winds &amp; waves obey him. 🌊 #Matthew8:27|#matthew8 even him obey the waves winds
450845045898231808|33.5810262|-101.87236511|changkayy|Tue Apr 01 04:00:09 +0000 2014|@janeeekimmm lol we'll be reunited in May niggyboo 🔥☺️💀|lol may niggyboo reunited
450845045998878720|39.0754267|-94.5248589|izzy_nigguh|Tue Apr 01 04:00:09 +0000 2014|Im so tireddddd rn|tireddddd
450845046103740417|32.69574434|-97.61060153|oliviaclaire15|Tue Apr 01 04:00:09 +0000 2014|Need a ride to school 😅|need ride school
450845046129315840|39.3378942|-76.524553|Legendary__18|Tue Apr 01 04:00:10 +0000 2014|Gonna be hella quiet tomorrow in my first period class|class first gonna hella period quiet tomorrow
450845046179246080|33.80836288|-116.53146094|wpbradley09|Tue Apr 01 04:00:09 +0000 2014|BLUE FRENCH HORN|blue french horn
450845046237958144|43.21142583|-77.94975691|LopataLinn|Tue Apr 01 04:00:09 +0000 2014|#Pleaseturnofthelightsroomateandstopwatchingweirdvideosonyoutube #thankyou|#pleaseturnofthelightsroomateandstopwatchingweirdvideosonyoutube #thankyou
450845046237970434|41.93661248|-88.78038142|_iGotClout|Tue Apr 01 04:00:09 +0000 2014|@DB_Rod which pic? 😂|pic which
450845046284103683|33.3013943|-111.85856507|EmannHamm_TYB6|Tue Apr 01 04:00:09 +0000 2014|@ChaseCampion fine 😤😏|fine
450845046305075201|38.58862638|-89.97172763|Nicole_Birge|Tue Apr 01 04:00:09 +0000 2014|@camerynnnn not worth it baby|baby not worth
450845046313451520|32.2873982|-110.95913413|Chabetito|Tue Apr 01 04:00:09 +0000 2014|I have a 5 pg research paper to do tonight -__- lol #procrastinationsfinest|#procrastinationsfinest have lol paper research tonight
450845046347026432|37.6807834|-122.0820899|yoda24man|Tue Apr 01 04:00:10 +0000 2014|Loving @Coco_Crisp new walk up music! Makes me wanna get up and do the Ed Lover! Relax Children! Grandpa's talkin' about Yo MTV Raps again!|about again and children get grandpa lover loving makes mtv music new raps relax talkin the walk wanna
450845046427115520|40.8467755|-73.9284523|TweetAllisan|Tue Apr 01 04:00:10 +0000 2014|@D_Copperfield *Claps*|claps
450845046431285248|26.4621886|-81.96701554|LN_RAK|Tue Apr 01 04:00:10 +0000 2014|Happy dust bunny day|bunny day dust happy
450845046443474944|41.16659902|-81.42557935|Steph8317|Tue Apr 01 04:00:10 +0000 2014|That was a CRAZY DAY!! I am exhausted and ready to start it all again tomorrow! LOVE MY JOB! #Arbonne|#arbonne again all and crazy day exhausted job love ready start that tomorrow was
450845046569725953|39.67164494|-75.75099905|Apollo_omo|Tue Apr 01 04:00:10 +0000 2014|Tower of Babel, build up from the gravel the powers that be I empower myself to battle|babel battle build empower from gravel myself powers that the tower
450845046649024514|41.1264898|-83.1866089|Terwin17|Tue Apr 01 04:00:10 +0000 2014|Seriously, get these stupid horns outta the stadium. This is baseball in AMERICA.|america baseball get horns outta seriously stadium stupid the these this
450845046716514304|30.6316233|-88.2677975|ShawtiiBaddNoLy|Tue Apr 01 04:00:10 +0000 2014|Those feelings you get when it feel like the vibe between y'all might be fading|all between fading feel feelings get like might the those vibe when you
450845046737477632|34.4634149|-81.9019203|tymirra|Tue Apr 01 04:00:10 +0000 2014|@missmechelle15 I got a tattoo!|got tattoo
450845046812979201|26.00188018|-80.19880362|RichKiddOnThat|Tue Apr 01 04:00:10 +0000 2014|Too real to have fake ppl around me 👐|around fake have ppl real too
450845046875496448|34.22829259|-118.47045889|mxthomas25|Tue Apr 01 04:00:10 +0000 2014|I'm Addicted To Sex ✈✈✈✈✈|addicted sex
450845046892670976|40.81804715|-73.89504198|_qcaj|Tue Apr 01 04:00:10 +0000 2014|Good thing I'm not easily influenced by others. Bitches can team up and shit, still pussy by themselves tho. 😂😒|and bitches can easily good influenced not others pussy shit still team themselves thing tho
450845047030702081|47.54628801|-122.35539973|WestCoastAshhh|Tue Apr 01 04:00:10 +0000 2014|We scored one but who tf sent him home on that?!|but him home one scored sent that who
450845047064653824|35.38832112|-81.82117537|CraganHardin|Tue Apr 01 04:00:10 +0000 2014|@tripphamrick always makes me laugh 👏😂😘❤️|always laugh makes
450845048285175808|40.70238236|-74.29057766|BadGyal_Mirah|Tue Apr 01 04:00:10 +0000 2014|I think I'm single😂😂😂😂 but anyway on the phone cracking up with my bish 👯 http://t.co/lltkGmnaPp|anyway bish but cracking phone single the think with
450845048452562944|32.87160811|-97.25135844|ItsTheLordBitch|Tue Apr 01 04:00:10 +0000 2014|#ThisCouldBeUsButYouPlayin http://t.co/YdqWs5yoFK|#thiscouldbeusbutyouplayin
450845048741965825|33.86710147|-117.81371405|nicfiore_|Tue Apr 01 04:00:10 +0000 2014|GOD DO U SLEEP?!?!¿¿?11!! http://t.co/EjIys0RxdY|god sleep
450845049052749824|33.20105464|-87.51745005|laurenvoke|Tue Apr 01 04:00:10 +0000 2014|“@M0Nukkah: #reunited in T-minus 10 minutes 😍 @laurenvoke @Kaitlynherbertt http://t.co/Fic2GGDn3o” BACK AT IT 😆😜|#reunited back m0nukkah minus minutes
450845049090088961|33.5802338|-101.8832399|Rampaige90|Tue Apr 01 04:00:10 +0000 2014|I have learned from @StephenAtHome that I need to do my homework before tweeting. If only I stop watching @ColbertReport and do my homework|and before from have homework learned need only stop that tweeting watching
450845049157214208|40.72108259|-95.48399105|FaggotMcGeee|Tue Apr 01 04:00:10 +0000 2014|@theonlyDyouwant The answer is yes! And of course always will be yes!|always and answer course the will yes
450845049173979137|32.88663967|-96.52272221|SelenaSDDeanna_|Tue Apr 01 04:00:10 +0000 2014|@theressabeard is my baby 5eva 💕|5eva baby
450845049207934976|34.4670293|-117.150647|KevinG_TheGreat|Tue Apr 01 04:00:10 +0000 2014|Bimmer coming along perfectly !!!!!!|along bimmer coming perfectly
450845049224318976|42.54296763|-96.3641236|Peluchita___|Tue Apr 01 04:00:10 +0000 2014|#Palomo|#palomo
450845049299808256|33.3863948|-104.5372545|_isabellelopez_|Tue Apr 01 04:00:10 +0000 2014|@aubreannagarcia omgeee yhu luv meh?|luv meh omgeee yhu
450845049304395776|39.33899746|-77.33852849|coriii_ackerman|Tue Apr 01 04:00:10 +0000 2014|Cheesin waayyy to hard in my avi🙈😁|avi cheesin hard waayyy
